Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id
165000000,4636,205479,Maipú,aminutosdeplazamaipú,3,1.0,58.0,282.0,2.0,11710837
63000000,1770,78456,SanBernardo,LoBlancoconSanFrancisco,3,1.0,50.0,118.0,3.0,11710823
95000000,2669,118306,Pudahuel,Cercanoaruta68yautopistaamericovespucio,6,3.0,85.0,90.0,,11710780
65000000,1826,80946,SanBernardo,Cercaaavda.LoBlanco,5,2.0,75.0,105.0,,11710759
460000000,12925,572852,Maipú,CentrodeMaipu,3,1.0,100.0,1600.0,,11710730
118000000,3316,146949,PuenteAlto,haciendalosconquistadores,3,2.0,57.0,149.0,3.0,11710680
65000000,1826,80946,SanBernardo,RápidoaccesoaCalleLoBlancoyAv.SanFrancisco.AminutosdeRuta5ydeEstacióndeMetrotrenLoBlanco.,3,1.0,50.0,118.0,1.0,11710648
131683000,3700,163989,PuenteAlto,VillaParqueSanFrancisco,3,1.0,90.0,120.0,1.0,11710634
65000000,1826,80946,Lampa,batuco,1,1.0,72.0,72.0,,11710620
125000000,3512,155666,LaPintana,Aminutosintermodallacisterna,3,2.0,125.0,112.0,1.0,11710597
320310000,9000,398892,LaFlorida,Lasaraucarias6507,4,3.0,120.0,313.0,1.0,11710251
142004100,3990,176842,QuintaNormal,Quintanormal,2,1.0,107.0,134.0,,11710247
747034100,20990,930304,LoBarnechea,JoséAlcaldeDélano/CerrodelMedio,7,4.0,265.0,522.0,,10983608
142004100,3990,176842,Maipú,TrenaMelipilla,3,2.0,84.0,128.0,2.0,10677018
1138880000,32000,1418281,Vitacura,Santamariademanquhue,5,3.0,380.0,800.0,5.0,11707763
65000000,1826,80946,Lampa,ValledelAconcaguaconBalmaceda,4,2.0,74.0,87.0,2.0,11706979
130330580,3662,162305,LasCondes,Fueguinos,3,1.0,45.0,145.0,,11706879
220000000,6182,273973,LaFlorida,DeBordeLosFresnos,4,1.0,148.0,148.0,1.0,11357570
932458000,26200,1161218,Vitacura,Borderío,4,3.0,280.0,640.0,4.0,5154571
50000000,1405,62267,LaFlorida,Bahiacatalinaag/mariaelena,3,1.0,65.0,60.0,,6697977
89000000,2501,110834,PuenteAlto,cercaalaccesosur,3,1.0,,,,11705999
140000000,3934,174346,Maipú,LagoCastelgandolfo&ParquecentralOriente,3,2.0,92.0,195.0,,11705945
100000000,2810,124533,LaReina,Pasajecordilleraconpasajedos,4,1.0,100.0,150.0,1.0,11705506
806860890,22671,1004808,LaReina,aguasclaras,4,1.0,115.0,849.0,,11705279
185000000,5198,230386,Independencia,LosÁngeles&CarlosMedina,3,1.0,101.0,246.0,2.0,11705219
170000000,4777,211706,LaFlorida,VillaOhiggins/PolideportivoLaFlorida,4,2.0,102.0,290.0,,11705011
300699910,8449,374471,Macul,Ofertacasacomercialenmacul,10,6.0,249.0,321.0,2.0,11703804
252689000,7100,314681,Macul,RodrigodeArayaPedrodeValdivia,5,2.0,184.0,360.0,3.0,11703283
180441300,5070,224709,LaFlorida,JardínAlto,3,3.0,120.0,150.0,1.0,11703147
551645000,15500,686980,Santiago,caleradetango,5,7.0,300.0,3150.0,1.0,10119255
423521000,11900,527423,LasCondes,MartinDeZamoraSanchezFontecilla,3,3.0,110.0,195.0,1.0,8926121
140000000,3934,174346,Maipú,SanCayetano//Asuncion,4,2.0,120.0,140.0,,9875697
139000000,3906,173101,Santiago,ClubHipico/Antofagasta,3,2.0,153.0,162.0,,8125079
68012490,1911,84698,Colina,PjeGonzaloRojas/PabloNeruda,2,1.0,67.0,75.0,,10981454
135000000,3793,168120,SanBernardo,RobertoParada,5,2.0,152.0,152.0,1.0,11357675
80000000,2248,99626,SanBernardo,Villanovavida,2,1.0,,,2.0,9485914
352341000,9900,438781,LaFlorida,LosTulipanes/LasMagnolias,4,2.0,123.0,485.0,4.0,6398346
75000000,2107,93400,PuenteAlto,ApostolBartolomeYC61533/AvSantaRosa,2,1.0,120.0,200.0,1.0,10103601
130000000,3653,161893,PuenteAlto,LagunaSausalito,4,2.0,54.0,135.0,2.0,7819690
170000000,4777,211706,Quilicura,ManuelAntonioMatta/Av.LoCruzat,3,1.0,87.0,350.0,1.0,4903883
174391000,4900,217174,PadreHurtado,Avstaherminiaag-60222/losceibos,3,3.0,94.0,165.0,,8703233
319954100,8990,398448,Ñuñoa,Echeñique/pucara,4,2.0,100.0,172.0,,7861195
523173000,14700,651523,Colina,PiedraRoja,3,3.0,180.0,427.0,2.0,9191102
70000000,1967,87173,SanBernardo,santamarta,3,1.0,,,4.0,9870319
187915200,5280,234016,Maipú,primoderivera590,4,1.0,68.0,171.0,,5945898
302515000,8500,376731,Pudahuel,pasajeRododendroPoniente,5,3.0,137.0,296.0,2.0,9629082
515699100,14490,642216,Colina,ColegioLincon/Chamisero,4,3.0,189.0,745.0,1.0,5978902
55000000,1545,68493,PuenteAlto,nocedal,3,2.0,80.0,79.0,2.0,9858590
140000000,3934,174346,Conchalí,NuevaCentral/TenienteYavar,5,2.0,162.0,108.0,,9799756
398252100,11190,495955,Colina,SantaElena,3,3.0,140.0,350.0,2.0,8230510
366577000,10300,456509,Peñalolén,Consistorial,5,4.0,172.0,231.0,3.0,6952261
252333100,7090,314238,Santiago,Lordcochrane/victoria,5,2.0,221.0,262.0,4.0,9638026
533850000,15000,664819,Providencia,EliecerParada/JorgeMatte,4,2.0,135.0,356.0,1.0,8732862
419962000,11800,522991,Peñalolén,CondominioAliwen,3,4.0,160.0,400.0,2.0,11356242
95000000,2669,118306,PadreHurtado,YC56542VillaelCopihue/Av.LasAraucarias,3,2.0,120.0,189.0,1.0,6405233
420000000,11801,523039,LaReina,loreley176,5,5.0,210.0,450.0,3.0,6632923
1637140000,46000,2038780,Vitacura,viaaurora,5,5.0,1080.0,500.0,5.0,5952648
505378000,14200,629362,Peñalolén,alvarocasanovas400,4,3.0,170.0,300.0,3.0,8647744
423165100,11890,526980,Vitacura,ColegioAleman/GeronimodeAlderete,4,3.0,130.0,275.0,1.0,9395129
365000000,10256,454545,QuintaNormal,FranciscoJavier//NuevaImperial,4,2.0,142.0,423.0,2.0,9874572
69900000,1964,87049,Colina,CarlosDroguett,2,1.0,48.0,76.0,2.0,11701579
117447000,3300,146260,Cerrillos,Casade2dormitorios,2,1.0,67.0,324.0,1.0,5002362
512496000,14400,638227,Huechuraba,LosFresnos,5,4.0,234.0,426.0,2.0,9598695
75000000,2107,93400,EstaciónCentral,Obispojaviervasquezvalencia,2,1.0,68.0,69.0,,8943054
1099731000,30900,1369528,LasCondes,ColinadeGloria/GralBalnche,4,4.0,327.0,94929.0,3.0,9793534
128000000,3597,159402,SanBernardo,VillaMaestranza,3,2.0,87.0,95.0,1.0,8182966
52000000,1461,64757,LaGranja,PasajeAndacolloesquinaSanJosedelaestrella,3,1.0,76.0,60.0,1.0,11357043
85000000,2388,105853,PuenteAlto,PasajeDonManueldeSilva,2,2.0,70.0,105.0,2.0,7776131
45000000,1264,56040,Melipilla,LasAraucariasPC60367/Merced,4,1.0,88.0,66.0,,8874252
120543330,3387,150116,Paine,(am56416)delvillar/juannúñes,5,2.0,160.0,140.0,,6353235
460890500,12950,573961,LasCondes,Lascondes,4,3.0,212.0,212.0,2.0,8328014
423521000,11900,527423,LaReina,Eleodoroastorquiza/franciscovillagra,6,3.0,183.0,452.0,1.0,9179915
65000000,1826,80946,PuenteAlto,PC59979Horizonte/ElViento,3,1.0,15.0,100.0,1.0,8503077
96093000,2700,119667,QuintaNormal,calleds¿os3040,7,2.0,170.0,200.0,,11355837
131683000,3700,163989,PuenteAlto,DomingoTocornal/GenaroPrieto,3,2.0,194.0,195.0,2.0,7155104
460890500,12950,573961,LasCondes,Lascondes,4,3.0,120.0,212.0,2.0,10134747
102380000,2877,127497,LoPrado,IslaDecepcionYC60663/Adonay,3,1.0,102.0,162.0,,9219215
75000000,2107,93400,PuenteAlto,Tome(AG)/Circunvalación,3,2.0,49.0,79.0,,6942479
338105000,9500,421052,LaFlorida,Cumbresdelaviña,4,4.0,140.0,312.0,,10697824
79000000,2220,98381,SanBernardo,LasPalmeras4,3,2.0,70.0,92.0,2.0,8088136
135000000,3793,168120,Maipú,JuntadeVecinosCiudadSatelite,3,2.0,85.0,193.0,2.0,9871261
154990000,4355,193014,Lampa,LaMontañaYC60025/BulevarSanCristobal,3,3.0,75.0,120.0,,8560612
1494780000,42000,1861494,Vitacura,Antilhue,6,6.0,480.0,1090.0,3.0,5859251
120000000,3372,149440,ElBosque,callecentral,7,1.0,140.0,180.0,3.0,9148145
76518500,2150,95291,QuintaNormal,cruchagamontt,3,1.0,49.0,49.0,,11358215
154500000,4341,192403,SanBernardo,LossuspirosAvenidaalmiranteRivero,3,3.0,110.0,160.0,4.0,9391514
219127630,6157,272886,Recoleta,Mexico1145,6,2.0,120.0,120.0,,8955717
270484000,7600,336842,Peñalolén,JardinesdeVespucio,4,3.0,147.0,176.0,1.0,4903312
72959500,2050,90859,Santiago,LordCochraren,1,1.0,41.0,41.0,,11357821
259451100,7290,323102,LaFlorida,Casaenjardinesdelaviña,3,2.0,110.0,239.0,4.0,9632015
366577000,10300,456509,LasCondes,Alonsodecamargo,3,2.0,80.0,240.0,,8112674
180000000,5058,224159,Quilicura,Millantu,5,3.0,170.0,194.0,2.0,5542079
298956000,8400,372299,LaReina,echeñique7046,3,2.0,98.0,228.0,3.0,9875554
110000000,3091,136986,Quilicura,AvenidaLoCruzat,3,3.0,77.0,114.0,1.0,8501250
548086000,15400,682548,LaFlorida,Lasaraucariasnorte,6,5.0,201.0,1869.0,,10697928
462670000,13000,576177,LaReina,Loreley/PríncipedeGales,4,2.0,130.0,359.0,,9192109
533850000,15000,664819,LoBarnechea,GranPrecio//CaminoDelChin,5,2.0,171.0,322.0,,10107298
110329000,3100,137396,PuenteAlto,cochoa0901,3,2.0,57.0,94.0,2.0,10984099
110000000,3091,136986,ElBosque,Losmañios,4,2.0,220.0,220.0,,11357487
128124000,3600,159557,Maipú,Maipú,4,3.0,89.0,122.0,1.0,9638164
1245650000,35000,1551245,LoBarnechea,ContralmiranteFernándezVial/SantaBlanca,7,6.0,670.0,2150.0,8.0,6451280
996520000,28000,1240996,LoBarnechea,HuinganalMonseñorAdolfoRodriguez,5,5.0,300.0,700.0,3.0,6862030
204749270,5753,254980,LaFlorida,EstacióndemetroLosQuillayes/VillaLosRuiseñores,6,3.0,182.0,302.0,2.0,10350493
120000000,3372,149440,PuenteAlto,ProfesorDaríoSalasDías/ElGreco,4,2.0,,,1.0,9884264
590794000,16600,735733,LasCondes,Flandes/IsabelLaCatólica,3,3.0,127.0,207.0,2.0,7391333
150000000,4215,186800,SanBernardo,SanBernardo,3,2.0,,,1.0,11359345
701123000,19700,873130,Vitacura,ClubdePolo/CandelariaGoyenechea,4,2.0,140.0,335.0,,8552009
300000000,8429,373599,PuenteAlto,Santaelenaconnemesiovicuña,3,1.0,720.0,720.0,,9179901
90000000,2529,112080,LaFlorida,PaseoMayor,4,1.0,83.0,120.0,2.0,8361167
180000000,5058,224159,PuenteAlto,elpeñon/aruba,4,2.0,166.0,181.0,1.0,8907883
85000000,2388,105853,Pudahuel,PtoAntofagastaag/Av.LagunaSur,4,2.0,150.0,84.0,,6834313
180000000,5058,224159,LaFlorida,pasajenuevauno,3,1.0,320.0,320.0,3.0,11357602
389710500,10950,485318,LasCondes,TongoyconPozoalMonte,5,2.0,124.0,320.0,3.0,5954786
205176350,5765,255512,LaFlorida,Sanvenancio,4,2.0,152.0,144.0,1.0,10697872
93000000,2613,115816,SanBernardo,loncomilla,2,1.0,70.0,160.0,,9956278
562322000,15800,700276,LasCondes,MartindeZamora,4,3.0,170.0,250.0,,11082145
148600000,4175,185056,SanBernardo,ColonFranciscoAranda,3,2.0,110.0,220.0,3.0,8525186
70000000,1967,87173,Colina,Pasajesanluis,2,1.0,90.0,105.0,1.0,9372496
978725000,27500,1218836,LasCondes,Caminoelalba---colegioscualaitaliana/colegiocumbre-enprecio-granterreno,5,5.0,480.0,1510.0,,9395159
782624100,21990,974625,LaReina,Alvarocasanova/maríamonvel,5,,250.0,2500.0,8.0,6095087
185000000,5198,230386,PuenteAlto,Metrosoterodelriocondominio3d-3b-2e,3,3.0,89.0,160.0,2.0,11359022
70000000,1967,87173,Quilicura,Salvadordebahiaag-60485/montevideo,2,1.0,52.0,71.0,,8959049
676210000,19000,842105,Vitacura,Pedrodevillagra,4,3.0,140.0,330.0,2.0,7825557
530291000,14900,660387,Vitacura,JumboLoCastillo,4,4.0,130.0,195.0,1.0,9138932
150000000,4215,186800,Macul,CastilloUrizarSur,3,1.0,90.0,161.0,2.0,7483662
533850000,15000,664819,LaReina,Echeñique/simonbolivar,3,4.0,198.0,340.0,2.0,10986007
871955000,24500,1085872,LoBarnechea,CentroCulturalElTranque,5,5.0,237.0,839.0,,10128430
237000000,6659,295143,Colina,AconcaguaAG/Gral.SanMartin,3,1.0,67.0,214.0,,7989505
151257500,4250,188366,PuenteAlto,volcánquizapu&coquimbo,3,2.0,98.0,174.0,2.0,11004515
62000000,1742,77210,SanBernardo,avcentral,2,1.0,52.0,80.0,,11356741
88975000,2500,110803,Buin,CaminoBuinMaipo,2,2.0,54.0,100.0,1.0,10650451
516055000,14500,642659,Colina,Chamisero/LosMaitenes,4,4.0,152.0,420.0,,6726667
512496000,14400,638227,Colina,Piedraroja,3,4.0,151.0,384.0,,10683951
409285000,11500,509695,Peñalolén,Consistorial/ViñedosdelConsistorial,5,4.0,140.0,300.0,2.0,9438668
65000000,1826,80946,Colina,PabloNeruda/CarlosDroguett,4,1.0,69.0,75.0,,6033053
80000000,2248,99626,CerroNavia,Lasultana/gacela,3,1.0,95.0,198.0,2.0,8184972
94000000,2641,117061,PuenteAlto,Lacatalpa,2,1.0,70.0,122.0,1.0,7283942
124990000,3512,155654,PuenteAlto,ElMaitãn,2,2.0,90.0,90.0,1.0,7658806
637061000,17900,793351,Vitacura,Vitacura,3,4.0,250.0,250.0,1.0,8327528
106770000,3000,132964,Maipú,Labandurriaazulag-61506/longitudinal,3,1.0,80.0,60.0,2.0,10103611
1014315000,28500,1263157,LasCondes,CaminoOtoñal/FranciscoBulnesCorrea,6,6.0,372.0,1049.0,,6343244
142004100,3990,176842,PuenteAlto,-33.603217-70.586795,4,3.0,95.0,130.0,1.0,11698865
129990000,3652,161880,PuenteAlto,Chayavientos,4,2.0,156.0,80.0,1.0,7837920
125000000,3512,155666,Talagante,Am56543condominiosanluis/avbalmaceda,4,3.0,98.0,108.0,,6405329
125000000,3512,155666,Maipú,Maipú,3,2.0,61.0,150.0,1.0,5866265
295397000,8300,367867,LaFlorida,Jardinesdelaviña/RojasMagallanes,4,3.0,138.0,254.0,2.0,11069890
130000000,3653,161893,Peñaflor,Av.FranciscoBilbao/Rosales,2,2.0,91.0,184.0,,9624714
153570000,4315,191245,PuenteAlto,CuencaYC60891/LaGloria,3,2.0,100.0,160.0,,9395070
120000000,3372,149440,Lampa,VentaCasa4DormitoriosLampa,4,2.0,141.0,300.0,,8516035
130000000,3653,161893,SanBernardo,PortalesconSanAlfonso,5,1.0,150.0,220.0,,8934112
462670000,13000,576177,SanJoaquín,juansebastianbach,4,2.0,230.0,600.0,,7776660
57000000,1602,70984,LaFlorida,Casa2pisosenventaenlaflorida//chaconzamora,3,2.0,62.0,62.0,,11696723
163358100,4590,203435,Tiltil,JardinOriente/JardinOriente,3,3.0,109.0,268.0,,5486871
103211000,2900,128532,Maipú,ElSamaritano-CuatroPoniente,3,2.0,66.0,101.0,1.0,11696302
836365000,23500,1041550,Colina,LosBosquesPiedraRojaColina,6,5.0,330.0,1100.0,5.0,11696273
73671300,2070,91745,Pudahuel,Ríogrande,4,1.0,,99.0,,10334519
925340000,26000,1152354,LoBarnechea,Caminodelabrisa,5,4.0,18917.0,11927.0,2.0,11347739
99000000,2782,123288,SanBernardo,LosSuspirosAlmiranteRivero,3,2.0,75.0,130.0,1.0,8958289
180000000,5058,224159,LaCisterna,Av.Loovalle/iquique/covadonga,5,3.0,126.0,170.0,,7796963
2669250000,75000,3324097,LoBarnechea,Senderolaslagunas,5,7.0,311.0,8341.0,4.0,6625138
1530014100,42990,1905372,Santiago,Metroucatolica-cerrosantalucia/edificiocompletoconascensorcarmen---metro,15,11.0,800.0,157.0,,9379301
670871500,18850,835456,LasCondes,SanRamón/UniversidaddeLosAndes,4,4.0,190.0,302.0,2.0,11694506
85000000,2388,105853,PuenteAlto,SargentoMenadier,3,2.0,184.0,184.0,2.0,11694256
69400500,1950,86427,EstaciónCentral,FedericoScotto130,1,1.0,32.0,34.0,,11694241
957371000,26900,1192243,Vitacura,¡¡¡¡casacomercial!!!juanxxiii,5,2.0,149.0,544.0,4.0,10118195
414623500,11650,516343,LaReina,alcaldelalastra,5,3.0,129.0,348.0,,7399612
1060582000,29800,1320775,LoBarnechea,Trapenses/colegioeverest,5,4.0,355.0,924.0,4.0,11694058
95381200,2680,118781,Cerrillos,VentaCasa4DormitoriosCerrillos,4,1.0,75.0,128.0,,10659884
285000000,8008,354919,Maipú,Monumentoaloshéroes,3,2.0,110.0,334.0,,5714536
265000000,7446,330012,Peñalolén,Av.AmericoVespucioYC61543/Av.Grecia,5,2.0,127.0,162.0,,10120522
295397000,8300,367867,Maipú,CondominioPatagoniaI,5,3.0,139.0,295.0,5.0,11693527
533494100,14990,664376,Providencia,ReginaPacis/Dinamarca,4,4.0,175.0,433.0,,6279374
65000000,1826,80946,Lampa,GaribaldiconUruguay,1,1.0,70.0,71.0,,10417862
110000000,3091,136986,Maipú,Cabadá/DosNorte,3,1.0,120.0,145.0,1.0,10974677
189000000,5310,235367,Maipú,Av.ElCarmencon5deAbril,6,3.0,138.0,220.0,3.0,8197684
101431500,2850,126316,Cerrillos,VentaCasa4DormitoriosCerrillos,4,1.0,88.0,250.0,,10692096
158838170,4463,197806,PedroAguirreCerda,MiguelDávila,5,1.0,,,,8380215
75000000,2107,93400,ElMonte,ZozimoErrazurizYC60649/LasCamelias,3,1.0,55.0,150.0,,9191908
67000000,1883,83437,Quilicura,Quilicura,3,1.0,70.0,63.0,1.0,11692348
175000000,4917,217933,Maipú,CiudadSatélite,4,3.0,119.0,300.0,1.0,4899544
84600000,2377,105355,ElBosque,Av.Loblancosocoroma,4,2.0,70.0,100.0,2.0,8525176
174391000,4900,217174,Colina,ElpotrerilloAG/LosNogales,4,3.0,90.0,120.0,,9879972
160000000,4496,199253,CerroNavia,Diagonalrenyyc57370/avcostanerasur,7,4.0,130.0,167.0,,6704882
171508210,4819,213584,Santiago,Santiago,5,2.0,222.0,100.0,,3184470
633502000,17800,788919,LoBarnechea,teresavial,1,2.0,175.0,300.0,,7993972
56000000,1573,69738,Lampa,Tomasgonzalez,2,1.0,40.0,70.0,1.0,7668562
240000000,6743,298879,Maipú,Maipú,6,3.0,125.0,300.0,2.0,5866235
99652000,2800,124100,Maipú,MiguelRubio/JulioCorderoBustamante,4,2.0,80.0,134.0,,8381373
177950000,5000,221606,PedroAguirreCerda,Senderouno,3,3.0,105.0,270.0,3.0,7941728
190000000,5339,236613,LaFlorida,TenientedeMarinaRolandoFroden,6,3.0,152.0,269.0,6.0,7846799
138801000,3900,172853,LaFlorida,JoséMiguelCarrera1340,3,3.0,69.0,80.0,1.0,8245009
761946310,21409,948875,Providencia,PedrodeValdiviaNorte/LosNavegantes,5,4.0,178.0,480.0,,8930387
135000000,3793,168120,EstaciónCentral,MetroEcuador/MetroLaReja,3,1.0,97.0,130.0,,7804767
105000000,2950,130760,QuintaNormal,taitao,3,1.0,111.0,160.0,,7590411
327428000,9200,407756,Colina,LaSierradeChicureo,3,3.0,120.0,350.0,2.0,7112546
57000000,1602,70984,SanBernardo,elrefugio,4,1.0,83.0,94.0,,7602463
633146100,17790,788476,LaReina,Juliabernstein,5,3.0,200.0,385.0,,10381216
50000000,1405,62267,Ñuñoa,Casade1PisoenPobl.RositaRenard,2,1.0,30.0,56.0,,5633688
110329000,3100,137396,SanJoaquín,PintorDurero,5,2.0,160.0,160.0,1.0,9640724
154816500,4350,192798,Maipú,Cuidadsatelite/lautaro/avenidaelparque,3,3.0,93.0,145.0,1.0,10970912
153000000,4299,190535,PuenteAlto,Laspaulonias,5,2.0,96.0,105.0,1.0,8860357
170000000,4777,211706,LaFlorida,Excelentepropiedad!!!!sectorresidencial,3,2.0,91.0,177.0,,10216837
480429410,13499,598293,Colina,Centraldechicureo/lascanteras,6,6.0,396.0,5000.0,,7978017
599999990,16859,747198,Santiago,SantoDomingo,18,5.0,300.0,550.0,,7657906
320000000,8991,398506,LaCisterna,Propiedadde938m2cercanaaEstaciónMetroElParrón,3,1.0,177.0,938.0,,6482977
1164504800,32720,1450193,LaReina,Juliaberstein,5,4.0,356.0,4000.0,,10380771
219500000,6167,273350,SanBernardo,SanFranciscodeNos,5,3.0,145.0,150.0,1.0,8674130
62900000,1767,78331,PuenteAlto,domingoTocornal,3,1.0,,,1.0,10115457
150000000,4215,186800,LoPrado,MinistroMora,5,2.0,100.0,120.0,,10646790
348782000,9800,434349,SanMiguel,RealAudiencia/SanIgnacio,4,2.0,120.0,300.0,2.0,7618777
339528600,9540,422825,SanMiguel,Departamental/LeónPrado/CarmenMena,8,3.0,253.0,530.0,,8441052
274043000,7700,341274,Colina,CondominioLaDoma,3,3.0,140.0,628.0,2.0,8074388
65592370,1843,81684,PadreHurtado,Cercanoacaminoamelipilla,2,1.0,53.0,58.0,1.0,10983189
293617500,8250,365651,Colina,Ayresdechicureo,3,3.0,104.0,284.0,2.0,8500914
1281240000,36000,1595567,LoBarnechea,BernardoLarrainCotapos,7,5.0,394.0,394.0,8.0,8946027
140000000,3934,174346,Maipú,SeVendeCasaenVillaElVergelenMaipu,4,3.0,,,2.0,10988191
134500000,3779,167497,ElBosque,Paradero38,4,2.0,120.0,180.0,3.0,8525159
127000000,3568,158157,PedroAguirreCerda,Avjulieta-avdepartamentalag-57112/avlazo,3,1.0,70.0,200.0,,6626015
160000000,4496,199253,Peñalolén,LagoCaburga,7,3.0,180.0,180.0,2.0,10635966
280000000,7867,348692,LaFlorida,Araucanía/Raihuén,4,2.0,139.0,199.0,2.0,10358480
547623330,15387,681972,Talagante,PlazaDeTalagante,3,2.0,1338.0,280.0,,7658881
101075600,2840,125872,Maipú,Portalescon3Poniente,2,1.0,50.0,121.0,1.0,8933847
640620000,18000,797783,LaFlorida,RojasMagallanes/EnriqueOlivares,4,3.0,260.0,800.0,,6410011
78000000,2192,97136,Santiago,PresidenteBalmecedaYC60828/RicardoCumming,2,1.0,98.0,98.0,,9364122
109500000,3077,136364,ElBosque,Av.Loblancoconamerica,3,1.0,70.0,300.0,,8902382
370136000,10400,460941,Peñalolén,ValenzuelaLlanos/LaVendimia,5,4.0,160.0,302.0,2.0,9594078
1014315000,28500,1263157,LasCondes,LaForesta/CaminoOtoñal/ColegioPadreHurtadoyJuanitadeLosAndes,6,5.0,373.0,1049.0,5.0,9215419
373695000,10500,465374,LasCondes,JumboBilbao-MetroBilbao/ColegioIgnacio-SanGabriel-IsabelCatolica,3,3.0,140.0,250.0,2.0,10647349
110000000,3091,136986,PedroAguirreCerda,PoblacionDavila,2,1.0,80.0,300.0,,8273708
135000000,3793,168120,QuintaNormal,DoctorJoseTobias138,3,2.0,120.0,210.0,,8886089
605030000,17000,753462,LaReina,SimonGonzálezcarlosossandon,4,3.0,180.0,360.0,3.0,8071936
726036000,20400,904154,LoBarnechea,Av.Ladehesa/golflomasdeladehesa,7,4.0,255.0,650.0,,5716956
272000000,7643,338730,QuintaNormal,VentaCasa5DormitoriosQuintaNormal,5,5.0,209.0,400.0,,10367194
1103325590,31001,1374004,Colina,Brisasdechicureo,5,5.0,580.0,4000.0,4.0,9598955
785435710,22069,978127,Ñuñoa,Campodedeportes/Grecia,5,4.0,230.0,645.0,1.0,6799844
370000000,10396,460772,EstaciónCentral,Ecuadoryalameda,4,2.0,223.0,330.0,,10643403
921781000,25900,1147922,LasCondes,MetroEscuelaMilitar,3,2.0,190.0,670.0,4.0,9637374
683328000,19200,850969,Santiago,Herrera,6,4.0,650.0,690.0,,6360871
150000000,4215,186800,Peñalolén,Avlagogrisam/avlasparcelas,5,2.0,220.0,120.0,1.0,5949689
69000000,1939,85928,PuenteAlto,Hijuelas,3,2.0,40.0,74.0,,8307714
533850000,15000,664819,Pirque,loteoelcruceral1,6,5.0,350.0,5000.0,15.0,9638295
100000000,2810,124533,SanMiguel,Casade1Pisoenexcelenteubicación.,3,2.0,73.0,153.0,,7684259
530000000,14892,660025,Macul,Macul,3,3.0,330.0,600.0,4.0,8744315
170654050,4795,212521,Quilicura,LasTorresyMarcoleta,4,2.0,100.0,129.0,1.0,8683831
420000000,11801,523039,Santiago,SanFrancisco,6,2.0,180.0,360.0,,4902258
765185000,21500,952908,LaReina,Nueva!!!mariamonvel,4,4.0,188.0,518.0,,6693781
320310000,9000,398892,Colina,SantaEelena,3,3.0,165.0,450.0,2.0,6351630
487583000,13700,607202,Vitacura,!!serecibenofertas¡¡/manquehueluispasteur,3,2.0,110.0,240.0,1.0,7705520
95000000,2669,118306,Pudahuel,LaTravesía/Oceania,4,1.0,43.0,100.0,1.0,6033031
327428000,9200,407756,LasCondes,Ayquina,4,2.0,139.0,230.0,2.0,10843983
94000000,2641,117061,LaGranja,Nicanorplaza,3,2.0,110.0,120.0,3.0,9858632
313192000,8800,390027,LaReina,Linchcercadeblestgana,3,1.0,100.0,218.0,2.0,9456494
569475590,16001,709185,Colina,condominiolosmaderos,3,2.0,164.0,620.0,,9598969
138000000,3877,171856,Maipú,CercanoaCaminoaMelipillaCuidadSatelite,3,2.0,127.0,130.0,1.0,8476642
444875000,12500,554016,Vitacura,Vitacura/LoMatta,3,2.0,118.0,115.0,2.0,6122708
117500000,3301,146326,Maipú,PlazaMaipú/LuisGandarillas,2,1.0,100.0,198.0,1.0,10115827
747390000,21000,930747,ElBosque,balmaceda/padrehurtado,4,2.0,700.0,700.0,,8306728
140000000,3934,174346,Santiago,Casade1PisoenBarrioVictoria,3,2.0,157.0,214.0,,7260780
145919000,4100,181717,SanBernardo,LomasdeMirasur/VolcanTatio,3,2.0,74.0,128.0,,8560127
121006000,3400,150692,Macul,Macul,3,1.0,149.0,149.0,1.0,11348079
708241000,19900,881994,Colina,CondominioPoloManquehue,5,5.0,404.0,5595.0,22.0,7153422
140000000,3934,174346,CerroNavia,Av.Costanerasur(ag)/laestrella,4,1.0,270.0,270.0,2.0,6584789
440960100,12390,549141,Colina,Colina,4,5.0,175.0,800.0,4.0,9855853
215000000,6041,267746,LasCondes,Casade1pisoenVitalApoquindo.,3,2.0,80.0,315.0,,6289852
476870410,13399,593861,Ñuñoa,DiegodeAlmagro|Bremen|MetroPríncipedeGales,4,3.0,167.0,544.0,3.0,11353722
134530200,3780,167534,LaFlorida,Corcolen,3,2.0,62.0,62.0,2.0,11357585
